category,subcategory,artwork_number,title,dimensions,date,edition,technique,exhibition_locations,represented_in_public_collections,local_image_path,original_image_url,source_page
Prints,1976-1996,090,Sphinx,600 x 780 mm,1978,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/090_(K)_Sphinx_1978_.br.600x780_mm_406d4880153.jpg,http://agathesorel.co.uk/Prints/090_(K)_Sphinx_1978_.br.600x780_mm_406d4880153.jpg,http://agathesorel.co.uk/Prints/_prints_1976-1996.htm
Prints,1976-1996,091,The Waterhole,780 x 600 mm,1978,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/091_(K)_The_Waterhole_1978_.br.780x600_mm_406d4883154.jpg,http://agathesorel.co.uk/Prints/091_(K)_The_Waterhole_1978_.br.780x600_mm_406d4883154.jpg,http://agathesorel.co.uk/Prints/_prints_1976-1996.htm
Prints,1976-1996,092,Colours Must Sing,780 x 600 mm,1978,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/092_Colours_Must_Sing_1978_.br.780x600_mm_406d4887155.jpg,http://agathesorel.co.uk/Prints/092_Colours_Must_Sing_1978_.br.780x600_mm_406d4887155.jpg,http://agathesorel.co.uk/Prints/_prints_1976-1996.htm
Prints,1976-1996,093,Orpheus,600 x 780 mm,1978,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/093_Orpheus_1978_.br.600x780_mm_406d4889156.jpg,http://agathesorel.co.uk/Prints/093_Orpheus_1978_.br.600x780_mm_406d4889156.jpg,http://agathesorel.co.uk/Prints/_prints_1976-1996.htm
Prints,1976-1996,094,Tournament,600 x 780 mm,1970,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/094_Tournament_1970_.br.600x780_mm_406d4890157.jpg,http://agathesorel.co.uk/Prints/094_Tournament_1970_.br.600x780_mm_406d4890157.jpg,http://agathesorel.co.uk/Prints/_prints_1976-1996.htm
Prints,1976-1996,095,Gipsies,600 x 780 mm,1979,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/095_Gipsies_1979_.br.600x780_mm_406d4893158.jpg,http://agathesorel.co.uk/Prints/095_Gipsies_1979_.br.600x780_mm_406d4893158.jpg,http://agathesorel.co.uk/Prints/_prints_1976-1996.htm
Prints,1976-1996,096,Let the Angels Sing,780 x 600 mm,1979,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/096_Let_the_Angels_Sing_1979_.br.780x600_mm_406d4896159.jpg,http://agathesorel.co.uk/Prints/096_Let_the_Angels_Sing_1979_.br.780x600_mm_406d4896159.jpg,http://agathesorel.co.uk/Prints/_prints_1976-1996.htm
Prints,1976-1996,097,Before the Pilons Came,600 x 780 mm,1979,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/097_Before_the_Pilons_Came_1979_.br.600x780_mm_406d4898160.jpg,http://agathesorel.co.uk/Prints/097_Before_the_Pilons_Came_1979_.br.600x780_mm_406d4898160.jpg,http://agathesorel.co.uk/Prints/_prints_1976-1996.htm
Prints,1976-1996,098,Historic Couple,600 x 780 mm,1979,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/098_Historic_Couple_1979_.br.600x780_mm_406d4899161.jpg,http://agathesorel.co.uk/Prints/098_Historic_Couple_1979_.br.600x780_mm_406d4899161.jpg,http://agathesorel.co.uk/Prints/_prints_1976-1996.htm
Prints,1976-1996,099,Weight Watcher,590 x 800 mm,1979,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/099_Weight_Watcher_1979_.br.590x800_mm_406d489d162.jpg,http://agathesorel.co.uk/Prints/099_Weight_Watcher_1979_.br.590x800_mm_406d489d162.jpg,http://agathesorel.co.uk/Prints/_prints_1976-1996.htm
Prints,1976-1996,100,Lady in a Hammock,780 x 600 mm,1979,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/100_Lady_in_a_Hammock_1979_.br.780x600_mm_406d489f163.jpg,http://agathesorel.co.uk/Prints/100_Lady_in_a_Hammock_1979_.br.780x600_mm_406d489f163.jpg,http://agathesorel.co.uk/Prints/_prints_1976-1996.htm
Prints,1976-1996,101,The Road is Up,600 x 780 mm,1980,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/101_The_Road_is_Up_1980_.br.600x780_mm_406d48a1164.jpg,http://agathesorel.co.uk/Prints/101_The_Road_is_Up_1980_.br.600x780_mm_406d48a1164.jpg,http://agathesorel.co.uk/Prints/_prints_1976-1996.htm
Prints,1976-1996,102,Lanzarote,600 x 780 mm,1981,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/102_(K)_Lanzarote_1981_.br.600x780_mm_406d48a3165.jpg,http://agathesorel.co.uk/Prints/102_(K)_Lanzarote_1981_.br.600x780_mm_406d48a3165.jpg,http://agathesorel.co.uk/Prints/_prints_1976-1996.htm
Prints,1976-1996,103,Hello and Goodby,780 x 110 mm,1981,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/103_(K)_Hello_and_Goodby_1981_.br.780x110_mm_406d48a6166.jpg,http://agathesorel.co.uk/Prints/103_(K)_Hello_and_Goodby_1981_.br.780x110_mm_406d48a6166.jpg,http://agathesorel.co.uk/Prints/_prints_1976-1996.htm
Prints,1976-1996,104,The Bird the Snake & the Stone Lion,600 x 780 mm,1982,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/104_The_Bird_the_Snake_&_the_Stone_Lion_1982_.br.600x780_mm_406d48aa167.jpg,http://agathesorel.co.uk/Prints/104_The_Bird_the_Snake_&_the_Stone_Lion_1982_.br.600x780_mm_406d48aa167.jpg,http://agathesorel.co.uk/Prints/_prints_1976-1996.htm
Prints,1976-1996,105,Roots,600 x 780 mm,1981,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/105_Roots_1981_.br.600x780_mm_406d48ac168.jpg,http://agathesorel.co.uk/Prints/105_Roots_1981_.br.600x780_mm_406d48ac168.jpg,http://agathesorel.co.uk/Prints/_prints_1976-1996.htm
Prints,1976-1996,106,The Birdman,600 x 780 mm,1985,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/106_The_Birdman_1985_.br.600x780_mm_406d48af169.jpg,http://agathesorel.co.uk/Prints/106_The_Birdman_1985_.br.600x780_mm_406d48af169.jpg,http://agathesorel.co.uk/Prints/_prints_1976-1996.htm
Prints,1976-1996,107,Allegory,780 x 600 mm,1976,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/107_Allegory_.br.780x600_mm_406d48b1170.jpg,http://agathesorel.co.uk/Prints/107_Allegory_.br.780x600_mm_406d48b1170.jpg,http://agathesorel.co.uk/Prints/_prints_1976-1996.htm
Prints,1976-1996,108,Mother Nature,600 x 780 mm,1983,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/108_Mother_Nature_1983_.br.600x780_mm_406d48b8171.jpg,http://agathesorel.co.uk/Prints/108_Mother_Nature_1983_.br.600x780_mm_406d48b8171.jpg,http://agathesorel.co.uk/Prints/_prints_1976-1996.htm
Prints,1976-1996,109,Shadows in a Tudor Barn,780 x 600 mm,1984,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/109_Shadows_in_a_Tudor_Barn_1984_.br.780x600_mm_406d48ba172.jpg,http://agathesorel.co.uk/Prints/109_Shadows_in_a_Tudor_Barn_1984_.br.780x600_mm_406d48ba172.jpg,http://agathesorel.co.uk/Prints/_prints_1976-1996.htm
Prints,1976-1996,110,The Lure of Lost Cultures,600 x 780 mm,1985,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/110_The_Lure_of_Lost_Cultures_1985_.br.600x780_mm_406d48be173.jpg,http://agathesorel.co.uk/Prints/110_The_Lure_of_Lost_Cultures_1985_.br.600x780_mm_406d48be173.jpg,http://agathesorel.co.uk/Prints/_prints_1976-1996.htm
Prints,1976-1996,111,The Wind,780 x 600 mm,1984,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/111_(K)_The_Wind_1984_.br.780x600_mm_406d48c1174.jpg,http://agathesorel.co.uk/Prints/111_(K)_The_Wind_1984_.br.780x600_mm_406d48c1174.jpg,http://agathesorel.co.uk/Prints/_prints_1976-1996.htm
Prints,1976-1996,112,Penthouse,780 x 600 mm,1985,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/112_(K)_Penthouse_1985_.br.780x600_mm_406d48c4175.jpg,http://agathesorel.co.uk/Prints/112_(K)_Penthouse_1985_.br.780x600_mm_406d48c4175.jpg,http://agathesorel.co.uk/Prints/_prints_1976-1996.htm
Prints,1976-1996,113,Divine Proportions,780 x 600 mm,1985,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/21.__(K)_Divine_Proportions_1985_.br.780x600_mm_406c734d71.jpg,http://agathesorel.co.uk/Prints/21.__(K)_Divine_Proportions_1985_.br.780x600_mm_406c734d71.jpg,http://agathesorel.co.uk/Prints/_prints_1976-1996.htm
Prints,1976-1996,114,I Wish you Were Here,600 x 780 mm,1988,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/114_I_Wish_you_Were_Here_1988_.br.600x780_mm_406d48c6176.jpg,http://agathesorel.co.uk/Prints/114_I_Wish_you_Were_Here_1988_.br.600x780_mm_406d48c6176.jpg,http://agathesorel.co.uk/Prints/_prints_1976-1996.htm
Prints,1976-1996,115,Loops,780 x 600 mm,1985,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/115_Loops_1985_.br.780x600_mm_406d48c8177.jpg,http://agathesorel.co.uk/Prints/115_Loops_1985_.br.780x600_mm_406d48c8177.jpg,http://agathesorel.co.uk/Prints/_prints_1976-1996.htm
Prints,1976-1996,116,And the Midgets Would Rule,600 x 780 mm,1985,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/116_(K)_And_the_Midgets_Would_Rule_1985_.br.600x780_mm_406d48cb178.jpg,http://agathesorel.co.uk/Prints/116_(K)_And_the_Midgets_Would_Rule_1985_.br.600x780_mm_406d48cb178.jpg,http://agathesorel.co.uk/Prints/_prints_1976-1996.htm
Prints,1976-1996,117,The Silver Screen,600 x 780 mm,1985,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/117_(K)_The_Silver_Screen_1985_.br.600x780_mm_406d48cd179.jpg,http://agathesorel.co.uk/Prints/117_(K)_The_Silver_Screen_1985_.br.600x780_mm_406d48cd179.jpg,http://agathesorel.co.uk/Prints/_prints_1976-1996.htm
Prints,1976-1996,118,Woman in Waves,600 x 780 mm,1989,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/118_(K)_Woman_in_Waves_1989_.br.600x780_mm_406d48cf180.jpg,http://agathesorel.co.uk/Prints/118_(K)_Woman_in_Waves_1989_.br.600x780_mm_406d48cf180.jpg,http://agathesorel.co.uk/Prints/_prints_1976-1996.htm
Prints,1976-1996,119,Step into the Future,600 x 780 mm,1986,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/119_(K)_Step_into_the_Future_1986_.br.600x780_mm_406d48d2181.jpg,http://agathesorel.co.uk/Prints/119_(K)_Step_into_the_Future_1986_.br.600x780_mm_406d48d2181.jpg,http://agathesorel.co.uk/Prints/_prints_1976-1996.htm
Prints,1976-1996,120,Airport Beach,600 x 780 mm,1988,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/120_Airport_Beach_1988_.br.600x780_mm_406d48d7182.jpg,http://agathesorel.co.uk/Prints/120_Airport_Beach_1988_.br.600x780_mm_406d48d7182.jpg,http://agathesorel.co.uk/Prints/_prints_1976-1996.htm
Prints,1976-1996,121,Ego the Goat,600 x 800 mm,1988,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/121_Ego_the_Goat_1988_.br.600x800_mm_406d48da183.jpg,http://agathesorel.co.uk/Prints/121_Ego_the_Goat_1988_.br.600x800_mm_406d48da183.jpg,http://agathesorel.co.uk/Prints/_prints_1976-1996.htm
Prints,1976-1996,122,The Dead and the Living (from triptych),600 x 780 mm,1989,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/122_The_Dead_and_the_Living_(from_triptych)_1989_.br.600x780406d48dd184.jpg,http://agathesorel.co.uk/Prints/122_The_Dead_and_the_Living_(from_triptych)_1989_.br.600x780406d48dd184.jpg,http://agathesorel.co.uk/Prints/_prints_1976-1996.htm
Prints,1976-1996,123,Titania (from triptych),800 x 600 mm,1989,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/123_(K)_Titania_(from_triptych)_1989_.br.800x600_mm_406d48e8185.jpg,http://agathesorel.co.uk/Prints/123_(K)_Titania_(from_triptych)_1989_.br.800x600_mm_406d48e8185.jpg,http://agathesorel.co.uk/Prints/_prints_1976-1996.htm
Prints,1976-1996,124,Swansong (from-triptych),600 x 780 mm,1989,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/124_Swansong_(from-triptych)_1989_.br.600x780_mm_406d48ec186.jpg,http://agathesorel.co.uk/Prints/124_Swansong_(from-triptych)_1989_.br.600x780_mm_406d48ec186.jpg,http://agathesorel.co.uk/Prints/_prints_1976-1996.htm
Prints,1976-1996,125,Macho the Cock,780 x 600 mm,1989,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/125_Macho_the_Cock_1989_.br.780x600_mm_406d48ef187.jpg,http://agathesorel.co.uk/Prints/125_Macho_the_Cock_1989_.br.780x600_mm_406d48ef187.jpg,http://agathesorel.co.uk/Prints/_prints_1976-1996.htm
Prints,1976-1996,126,The Venus Flytrap,780 x 600 mm,1991,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/126_The_Venus_Flytrap_1991_.br.780x600_mm_406d48f1188.jpg,http://agathesorel.co.uk/Prints/126_The_Venus_Flytrap_1991_.br.780x600_mm_406d48f1188.jpg,http://agathesorel.co.uk/Prints/_prints_1976-1996.htm
Prints,1976-1996,127,Madame Guillotine (Deptford Market),600 x 780 mm,1996,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/127_(K)_Madame_Guillotine_(Deptford_Market)_1996_.br.600x780406d48f5189.jpg,http://agathesorel.co.uk/Prints/127_(K)_Madame_Guillotine_(Deptford_Market)_1996_.br.600x780406d48f5189.jpg,http://agathesorel.co.uk/Prints/_prints_1976-1996.htm
Prints,1976-1996,128,Stallholders (Deptford Market),600 x 780 mm,1996,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/128_Stallholders_(Deptford_Market)_1996_.br.600x780_mm_406d48f8190.jpg,http://agathesorel.co.uk/Prints/128_Stallholders_(Deptford_Market)_1996_.br.600x780_mm_406d48f8190.jpg,http://agathesorel.co.uk/Prints/_prints_1976-1996.htm
Prints,1976-1996,129,Market Vendor (Deptford Market),780 x 600 mm,1996,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/129_Market_Vendor_(Deptford_Market)_1996_.br.780x600_mm_406d48fa191.jpg,http://agathesorel.co.uk/Prints/129_Market_Vendor_(Deptford_Market)_1996_.br.780x600_mm_406d48fa191.jpg,http://agathesorel.co.uk/Prints/_prints_1976-1996.htm
Prints,1976-1996,130,Pile them High and Sell them Cheep (Deptford Market),,1976,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/130_(K)_Pile_them_High_and_Sell_them_Cheep_(Deptford_Market)406d48fd192.jpg,http://agathesorel.co.uk/Prints/130_(K)_Pile_them_High_and_Sell_them_Cheep_(Deptford_Market)406d48fd192.jpg,http://agathesorel.co.uk/Prints/_prints_1976-1996.htm
Sculptures & Installations,Bradford museum retrospective,,(1) Raft 600x360x170 mm,,1968,,Sculpture,"Cartwright Hall, Bradford Museum (Retrospective, 2004)","Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/1)_Raft_1968_.br.600x360x170_mm_406c713a21.jpg,http://agathesorel.co.uk/sculptures_installations/1)_Raft_1968_.br.600x360x170_mm_406c713a21.jpg,http://agathesorel.co.uk/sculptures_installations/_bradford_museum_retrospective.htm
Sculptures & Installations,Bradford museum retrospective,,(2) Helios 240x800x480 mm,,1968,,Sculpture,"Cartwright Hall, Bradford Museum (Retrospective, 2004)","Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/2)_Helios_1968_.br.240x800x480_mm_406c713b22.jpg,http://agathesorel.co.uk/sculptures_installations/2)_Helios_1968_.br.240x800x480_mm_406c713b22.jpg,http://agathesorel.co.uk/sculptures_installations/_bradford_museum_retrospective.htm
Sculptures & Installations,Bradford museum retrospective,,(3) Samurai 1320x550x250 mm,,1969,,Sculpture,"Cartwright Hall, Bradford Museum (Retrospective, 2004)","Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/3)_Samurai_1969_.br.1320x550x250_mm_406c713c23.jpg,http://agathesorel.co.uk/sculptures_installations/3)_Samurai_1969_.br.1320x550x250_mm_406c713c23.jpg,http://agathesorel.co.uk/sculptures_installations/_bradford_museum_retrospective.htm
Sculptures & Installations,Bradford museum retrospective,,(4) Windows 1100x850x150 mm,,1969,,Sculpture,"Cartwright Hall, Bradford Museum (Retrospective, 2004)","Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/4)_Windows_1969_1100x850x150_406c713e24.jpg,http://agathesorel.co.uk/sculptures_installations/4)_Windows_1969_1100x850x150_406c713e24.jpg,http://agathesorel.co.uk/sculptures_installations/_bradford_museum_retrospective.htm
Sculptures & Installations,Bradford museum retrospective,,(5) Welcome Arch 1800x1120x100 mm,,1971,,Sculpture,"Cartwright Hall, Bradford Museum (Retrospective, 2004)","Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/5)_Welcome_Arch_1971_.br.1800x1120x100_mm_406c714425.jpg,http://agathesorel.co.uk/sculptures_installations/5)_Welcome_Arch_1971_.br.1800x1120x100_mm_406c714425.jpg,http://agathesorel.co.uk/sculptures_installations/_bradford_museum_retrospective.htm
Sculptures & Installations,Bradford museum retrospective,,(6) Inner Lights 340x180x180 mm,,1972,,Sculpture,"Cartwright Hall, Bradford Museum (Retrospective, 2004)","Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/6)_Inner_Lights_1972_.br.340x180x180_mm_406c714526.jpg,http://agathesorel.co.uk/sculptures_installations/6)_Inner_Lights_1972_.br.340x180x180_mm_406c714526.jpg,http://agathesorel.co.uk/sculptures_installations/_bradford_museum_retrospective.htm
Sculptures & Installations,Bradford museum retrospective,,(7) Echo Chamber 360x320x400 mm,,1974,,Sculpture,"Cartwright Hall, Bradford Museum (Retrospective, 2004)","Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/7)_Echo_Chamber_1974_.br.360x320x400_mm_406c714727.jpg,http://agathesorel.co.uk/sculptures_installations/7)_Echo_Chamber_1974_.br.360x320x400_mm_406c714727.jpg,http://agathesorel.co.uk/sculptures_installations/_bradford_museum_retrospective.htm
Sculptures & Installations,Bradford museum retrospective,,(8) TAO 1000x600x580 mm,,1965,,Sculpture,"Cartwright Hall, Bradford Museum (Retrospective, 2004)","Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/8)_TAO_1965_.br.1000x600x580_mm_406c714928.jpg,http://agathesorel.co.uk/sculptures_installations/8)_TAO_1965_.br.1000x600x580_mm_406c714928.jpg,http://agathesorel.co.uk/sculptures_installations/_bradford_museum_retrospective.htm
Sculptures & Installations,Bradford museum retrospective,,(9) Step into the Future 400x480x300 mm,,1975,,Sculpture,"Cartwright Hall, Bradford Museum (Retrospective, 2004)","Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/sculptures_and_installations/9)_Step_into_the_Future_q1975_.br.400x480x300_mm_406c715129.jpg,http://agathesorel.co.uk/sculptures_installations/9)_Step_into_the_Future_q1975_.br.400x480x300_mm_406c715129.jpg,http://agathesorel.co.uk/sculptures_installations/_bradford_museum_retrospective.htm
